Week Day,CLASS_ENDDATE,CLASS_STARTDATE,Class time,COURSE_DURATION,Course name,Course number,Date,bumping,moreequipment,START MONTH,SECOND MONTH,THIRD MONTH,FOURTH MONTH,Bumping Up,NOT ENOUGH EQUIP,countclassid,Remain,Equipment capacity,Room Bumping,INSTRUCTOR_CLASS,Enough pieces of Equipment,WEEKDAY OF STARTDATE,WEEK1,WEEK2,WEEK3,WEEK4,WEEK5,WEEK6,WEEK7,WEEK8,WEEK9,WEEK10,DAY OF WEEK,min_date,max_date,Enough Instructor,Course maximum supply,Course demand,Class ID -change aliase,EQUIPTYPE_CAPACITY,Equipment description,Equipment number,MEM_ADDRST1,MEM_ADDRST2,MEM_CITY,MEM_DATEOFBIRTH,MEM_DATEOFJOINING,MEM_FNAME,MEM_GENDER,MEM_ID,MEM_LNAME,MEM_MNAME,MEM_PHONENUMBER,MEM_STATE,MEM_ZIP,NUMBER_OF_EQUIP,NUMBER_OF_INSTRUCTOR,NUMBER_OF_PEOPLE_CLASS,NUMBER_OF_PEOPLE_COURSE,Number of Records,Class ID,ROOM_CAPACITY,Room number,TYPE_NAME,WEEKDAY
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/4/2,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/4/2
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/26,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/26
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/19,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/19
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/12,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/12
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/5,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/5
Tue,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/3,2015/3/10,2015/3/17,2015/3/24,2015/3/31,,,,,,3,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,
Tue,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/31,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/3,2015/3/10,2015/3/17,2015/3/24,2015/3/31,,,,,,3,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/31
Tue,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/24,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/3,2015/3/10,2015/3/17,2015/3/24,2015/3/31,,,,,,3,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/24
Tue,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/17,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/3,2015/3/10,2015/3/17,2015/3/24,2015/3/31,,,,,,3,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/17
Tue,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/10,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/3,2015/3/10,2015/3/17,2015/3/24,2015/3/31,,,,,,3,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/10
Tue,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/3,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/3,2015/3/10,2015/3/17,2015/3/24,2015/3/31,,,,,,3,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/3
Wed,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/4,2015/3/11,2015/3/18,2015/3/25,2015/4/1,,,,,,4,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,
Wed,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/4/1,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/4,2015/3/11,2015/3/18,2015/3/25,2015/4/1,,,,,,4,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/4/1
Wed,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/25,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/4,2015/3/11,2015/3/18,2015/3/25,2015/4/1,,,,,,4,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/25
Wed,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/18,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/4,2015/3/11,2015/3/18,2015/3/25,2015/4/1,,,,,,4,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/18
Wed,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/11,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/4,2015/3/11,2015/3/18,2015/3/25,2015/4/1,,,,,,4,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/11
Wed,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/4,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/4,2015/3/11,2015/3/18,2015/3/25,2015/4/1,,,,,,4,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,87 Simple Street,Apt1,Atlanta,1967/11/26,2014/08/05,Mike,Male,100047,Taylor,Matthew,556-468-9090,GA,91233,2,2,3,6,1,10021,8,2,Bronze,2015/3/4
Fri,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/6,2015/3/13,2015/3/20,2015/3/27,2015/4/3,,,,,,6,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,
Fri,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/4/3,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/6,2015/3/13,2015/3/20,2015/3/27,2015/4/3,,,,,,6,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/4/3
Fri,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/27,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/6,2015/3/13,2015/3/20,2015/3/27,2015/4/3,,,,,,6,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/27
Fri,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/20,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/6,2015/3/13,2015/3/20,2015/3/27,2015/4/3,,,,,,6,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/20
Fri,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/13,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/6,2015/3/13,2015/3/20,2015/3/27,2015/4/3,,,,,,6,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/13
Fri,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/6,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/6,2015/3/13,2015/3/20,2015/3/27,2015/4/3,,,,,,6,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/6
Mon,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/2,2015/3/9,2015/3/16,2015/3/23,2015/3/30,,,,,,2,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,
Mon,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/30,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/2,2015/3/9,2015/3/16,2015/3/23,2015/3/30,,,,,,2,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/30
Mon,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/23,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/2,2015/3/9,2015/3/16,2015/3/23,2015/3/30,,,,,,2,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/23
Mon,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/16,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/2,2015/3/9,2015/3/16,2015/3/23,2015/3/30,,,,,,2,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/16
Mon,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/9,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/2,2015/3/9,2015/3/16,2015/3/23,2015/3/30,,,,,,2,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/9
Mon,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/2,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/2,2015/3/9,2015/3/16,2015/3/23,2015/3/30,,,,,,2,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/2
Sat,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/7,2015/3/14,2015/3/21,2015/3/28,2015/4/4,,,,,,7,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,
Sat,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/4/4,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/7,2015/3/14,2015/3/21,2015/3/28,2015/4/4,,,,,,7,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/4/4
Sat,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/28,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/7,2015/3/14,2015/3/21,2015/3/28,2015/4/4,,,,,,7,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/28
Sat,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/21,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/7,2015/3/14,2015/3/21,2015/3/28,2015/4/4,,,,,,7,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/21
Sat,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/14,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/7,2015/3/14,2015/3/21,2015/3/28,2015/4/4,,,,,,7,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/14
Sat,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/7,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/7,2015/3/14,2015/3/21,2015/3/28,2015/4/4,,,,,,7,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/7
Sun,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/1,2015/3/8,2015/3/15,2015/3/22,2015/3/29,2015/4/5,,,,,1,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,
Sun,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/4/5,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/1,2015/3/8,2015/3/15,2015/3/22,2015/3/29,2015/4/5,,,,,1,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/4/5
Sun,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/29,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/1,2015/3/8,2015/3/15,2015/3/22,2015/3/29,2015/4/5,,,,,1,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/29
Sun,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/22,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/1,2015/3/8,2015/3/15,2015/3/22,2015/3/29,2015/4/5,,,,,1,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/22
Sun,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/15,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/1,2015/3/8,2015/3/15,2015/3/22,2015/3/29,2015/4/5,,,,,1,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/15
Sun,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/8,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/1,2015/3/8,2015/3/15,2015/3/22,2015/3/29,2015/4/5,,,,,1,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/8
Sun,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/1,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/1,2015/3/8,2015/3/15,2015/3/22,2015/3/29,2015/4/5,,,,,1,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/1
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/4/2,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/4/2
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/26,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/26
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/19,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/19
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/12,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/12
Thu,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/5,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/5,2015/3/12,2015/3/19,2015/3/26,2015/4/2,,,,,,5,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/5
Tue,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/3,2015/3/10,2015/3/17,2015/3/24,2015/3/31,,,,,,3,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,
Tue,2015/4/5,2015/3/2,05:00,5 WEEKS,stepping to country,STP888,2015/3/31,ROOM ENOUGH,0,March,APRIL,,,NO,伪,1,5,4,NO,16,ENOUGH,2,2015/3/3,2015/3/10,2015/3/17,2015/3/24,2015/3/31,,,,,,3,2015/3/2,2015/4/5,真,16,1,21,2,Treadmill,108,8849 Tipping Ave,,Miami,1967/05/20,2015/05/24,Jamie,Female,100152,Ryan,,331-554-1230,FL,20162,2,2,3,6,1,10021,8,2,Bronze,2015/3/31
